molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL585964,CN(C)CCNc1c2c(nc3ccccc13)CCC2,99060,inactive,255.365,2.697,1,3,99060,4.004101676
CHEMBL1599517,CC(C)c1ccc(OC(=O)c2cccc(S(=O)(=O)N3CCN(C)CC3)c2)cc1,100000,inactive,402.516,2.9653,0,5,100000,4
CHEMBL1601708,C[N+]1(CCOS(=O)C23CC4CC(CC(C4)C2)C3)CCOCC1.[Cl-],100000,inactive,328.498,2.1123,0,3,100000,4
CHEMBL1411577,CCN1C(NCCOC)=N[C@@H](CCc2ccccc2)[C@H](C(=O)OC)[C@H]1C,100000,inactive,361.486,2.093,1,6,100000,4
CHEMBL1452833,C[n+]1ccc(-c2ccncc2)cc1.[I-],82200,inactive,171.223,1.5731,0,1,82200,4.085128182
CHEMBL1334858,CCN1C(NCC(C)C)=N[C@@H](c2cccc(C(F)(F)F)c2)C(C(=O)OC)=C1C,100000,inactive,397.441,4.1306,1,5,100000,4
CHEMBL1480992,CC[n+]1c(C)n(CC(O)COCC2CC=CCC2)c2ccccc21.[I-],92180,inactive,329.464,2.99092,1,3,92180,4.035363296
CHEMBL1343383,Cc1ccc[n+](CC(=O)c2ccccc2)c1.[Br-],100000,inactive,212.272,2.16542,0,1,100000,4
CHEMBL1305247,O=C(NC(Cc1ccccc1)C(=O)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1)OCc1ccccc1,100000,inactive,511.452,5.2549,1,6,100000,4
CHEMBL1359526,O=S(=O)([O-])CCC[n+]1ccc(Oc2ccccc2)cc1,48285,inactive,293.344,1.7017,0,4,48285,4.316187764
CHEMBL1383109,COc1ccc(/C=C2\C(=O)NCC(=O)N2C)cc1,100000,inactive,246.266,0.6243,1,3,100000,4
CHEMBL1349518,CCn1c(=O)n(CC)c2cc(NC(=O)C(C)c3ccccc3)c(Br)cc21,100000,inactive,416.319,4.3475,1,4,100000,4
CHEMBL1319469,C[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2.[I-],100000,inactive,304.41,2.0755,1,3,100000,4
CHEMBL1448744,O=C(COC(=O)CCC(=O)c1ccc(Cl)cc1)NCc1ccco1,11095,inactive,349.77,2.7555,1,5,11095,4.954872693
CHEMBL1339518,CC1=CC(C)C2C(=O)N(CCC[N+](C)(C)C)C(=O)C2C1.[I-],97840,inactive,279.404,1.67,0,2,97840,4.009483556
CHEMBL1411777,CC(=O)NC(=S)Nc1ccc(NC(=S)NC(=O)/C=C/c2ccco2)cc1,36695,inactive,388.474,2.6389,4,5,36695,4.435393108
CHEMBL1429327,Cc1nc2ccc(NC(=O)C3COc4ccccc4O3)cc2s1,100000,inactive,326.377,3.38322,1,5,100000,4
CHEMBL1602954,CCc1cc2c(=O)c(-c3nc4ccccc4n3C)coc2c(CN2CCCCC2C)c1O,15115,inactive,431.536,4.9891,1,6,15115,4.820591848
CHEMBL1586498,CCOc1ccc2[nH]c(SCC(=O)NC(=O)NCc3ccco3)nc2c1,13340,inactive,374.422,2.6727,3,6,13340,4.87484417
CHEMBL1332525,CCCCn1cc[n+](-c2nc3c([N+](=O)[O-])cccc3n2C)c1.[I-],100000,inactive,300.342,2.3598,0,5,100000,4
CHEMBL1464460,O=C(Nc1cccc2ncccc12)c1ccccc1Cl,100000,inactive,282.73,4.1405,1,2,100000,4
CHEMBL1545487,CCN1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)Nc3ccc(C(=O)N(CC)CC)cc3)c2)CC1,100000,inactive,507.056,3.4005,1,5,100000,4
CHEMBL1353644,O=C(CN1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1)NC(=O)NCc1ccco1,13100,inactive,432.502,1.2237,2,6,13100,4.882728704
CHEMBL1423236,C[N+]1(CC(O)c2ccccc2)CCCCCC1.[I-],60870,inactive,234.363,2.7406,1,1,60870,4.215596698
CHEMBL1482955,CCCSc1nnc(NC(=O)Nc2ccccc2)s1,100000,inactive,294.405,3.6842,2,5,100000,4
CHEMBL1325618,O=C(CCS(=O)(=O)c1ccc(Br)cc1)N1CCN(c2ccc(F)cc2)CC1,24160,inactive,455.349,3.1008,0,4,24160,4.61690307
CHEMBL1582188,CC(C)C(OC(=O)c1ccco1)C(=O)NCc1ccco1,58030,inactive,291.303,2.3704,1,5,58030,4.236347429
CHEMBL1364684,C[n+]1ccccc1/C=C/c1ccc(F)c(F)c1.[I-],97910,inactive,232.253,2.9597,0,0,97910,4.009172949
CHEMBL3213476,COc1ccc(N=C(C)N(C)CCNS(=O)(=O)c2ccc(Cl)cc2)cc1Cl.I,100000,inactive,430.357,3.9622,1,4,100000,4
CHEMBL1578367,CC(=O)Nc1cccc(NC(=O)CSc2ccc(-c3ccco3)nn2)c1,10270,inactive,368.418,3.4258,2,6,10270,4.988429556
CHEMBL1991440,COc1cc(/C=N/NC(=O)c2ccccc2O)ccc1OCC(=O)Nc1ccccc1,15425,inactive,419.437,3.1822,3,6,15425,4.811774827
CHEMBL1301276,C[N+]1=C2CCCCCN2C(O)(c2ccccc2)C1.[I-],75100,inactive,245.346,1.7621,1,2,75100,4.124360063
CHEMBL592588,CN1/C(=C/c2cccc[n+]2CCO)Sc2ccccc21.[I-],100000,inactive,285.392,2.5069,1,3,100000,4
CHEMBL1382280,COc1ccc2[nH]c(O)c(N=NC(=O)Cc3cccs3)c2c1,10990,inactive,315.354,3.7966,2,5,10990,4.959002308
CHEMBL1594808,O=C(NC(Cc1ccccc1)c1nc2ccccc2[nH]1)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1,56190,inactive,482.54,3.7872,2,5,56190,4.250340968
CHEMBL1485592,Cc1ccc(OC(C)C(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)c(C)c1,100000,inactive,353.422,2.89984,1,5,100000,4
CHEMBL1563084,O=C(N=Nc1c(O)[nH]c2ccccc12)c1cc(-c2cccs2)[nH]n1,11490,inactive,337.364,4.2492,3,5,11490,4.939679971
CHEMBL3197066,COc1ccccc1/N=C1/SCCCN1C.I,100000,inactive,236.34,2.7514,0,3,100000,4
CHEMBL1303289,CCN1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)N(CC)CC(=O)Nc3ccc(OC)cc3)c2)CC1,85930,inactive,523.055,2.7756,1,6,85930,4.065855188
CHEMBL1547939,Cc1ccc(NC(=O)C2CCN(C(=O)c3cccs3)CC2)c(C)c1,100000,inactive,342.464,3.85584,1,3,100000,4
CHEMBL1379062,O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)NCC1CCCO1,100000,inactive,395.484,2.773,1,6,100000,4
CHEMBL1506901,CC(C)C[C@H](NC(=O)C1CC(=O)N(c2ccc3c(c2)OCO3)C1)C(=O)NCc1ccco1,20050,inactive,441.484,2.2085,2,6,20050,4.697885623
CHEMBL1316903,COC(=O)C1=C(C)N(Cc2ccccc2)C(NCCCCO)=N[C@H]1CCc1ccccc1,100000,inactive,435.568,3.6687,2,6,100000,4
CHEMBL1465964,Cc1ccccc1SCC(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,100000,inactive,395.45,3.84972,0,4,100000,4
CHEMBL3210843,CC[N+](C)(CC)CCC/C(=N/O)C(O)(c1ccccc1)c1ccccc1.[I-],100000,inactive,355.502,4.0193,2,3,100000,4
CHEMBL1479067,Cn1c(=O)n(C)c2cc(/C=C(/C#N)c3ccc(F)cc3)ccc21,100000,inactive,307.328,3.08028,0,4,100000,4
CHEMBL1534370,CC(C)[N+](C)(C)CC#CC(O)(c1ccccc1)c1ccccc1.[Br-],100000,inactive,308.445,3.4107,1,1,100000,4
CHEMBL1483521,CCn1c(SCC(=O)NCc2ccccc2)nnc1C(CO)NC(=O)c1ccccc1,100000,inactive,439.541,2.1699,3,7,100000,4
CHEMBL1583797,COc1cc([N+](=O)[O-])ccc1NC(=O)COC(=O)c1ccc(NC(N)=O)cc1,14580,inactive,388.336,1.8895,3,7,14580,4.836242476
CHEMBL1582492,CCOC(=O)c1ccc2c(c1)N(C)C(=O)c1ccccc1S2,100000,inactive,313.378,3.6045,0,4,100000,4
CHEMBL1985932,COc1ccc(/C=N/NC2=NC(=O)C(CC(=O)O)S2)cc1OCc1ccc(Cl)cc1Cl,14685,inactive,482.345,3.9772,2,7,14685,4.833126049
CHEMBL1562954,C[n+]1cnn2c1SCC1(COC1)C2.[I-],100000,inactive,198.271,-0.1701,0,4,100000,4
CHEMBL1487716,O=C(CN1CCN(c2ccc(O)cc2)CC1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,72240,inactive,495.001,1.8272,2,7,72240,4.141222263
CHEMBL1458352,CC(C)Oc1ccc(OCCSc2nc3ccccc3n2CC(=O)O)cc1,100000,inactive,386.473,4.0792,1,6,100000,4
CHEMBL1383229,CCC(c1nnc(SCCNCCO)n1CCN1CCOCC1)N(C)C.O=C(O)C(=O)O,100000,inactive,386.566,0.297,2,9,100000,4
CHEMBL1414701,CCn1nc(NC(C)=O)c2cc3cccc(C)c3nc21,100000,inactive,268.32,2.87122,1,4,100000,4
CHEMBL3198496,C/N=c1\scc(-c2cccs2)n1/N=C/c1ccc(O)c(O)c1O,59210,inactive,347.421,2.8076,3,8,59210,4.227604939
CHEMBL1416798,COc1ccc(C(=O)C[N+]2(C)CCOCC2)cc1.[I-],100000,inactive,250.318,1.3547,0,3,100000,4
CHEMBL1312519,CC(C)NC(=O)C(C)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,88900,inactive,389.521,2.0592,1,4,88900,4.051098239
CHEMBL1407474,O=C(O)CC(CCc1ccccc1)OC1OC(CO)C(O)C(O)C1O,23645,inactive,356.371,-0.721,5,7,23645,4.626260682
CHEMBL1589193,Cc1ccc(C(=O)OCC(=O)NC2CCCCC2)o1,50985,inactive,265.309,2.19372,1,4,50985,4.292557576
CHEMBL1970493,CC1(C)Oc2ccc3ccc(=O)oc3c2C(/C=N/O)=C1Cl,100000,inactive,305.717,3.3739,1,5,100000,4
CHEMBL1572009,CCOC(=O)c1ccc2c(c1)N(CC)C(=O)c1ccccc1S2,100000,inactive,327.405,3.9946,0,4,100000,4
CHEMBL1535072,O=C(C[n+]1ccccc1)c1ccc(Cl)cc1.[I-],100000,inactive,232.69,2.5104,0,1,100000,4
CHEMBL1698385,Cc1ccc(C)c(NC(=O)C2CCN(C(=O)c3cccs3)CC2)c1,100000,inactive,342.464,3.85584,1,3,100000,4
CHEMBL1345008,COc1cccc(N=C2SC(C(=O)Nc3ccc(F)cc3)CC(=O)N2C)c1,100000,inactive,387.436,3.4244,1,5,100000,4
CHEMBL1709023,Cc1cc(Cl)ccc1NC(=O)C1CCN(C(=O)c2cccs2)CC1,100000,inactive,362.882,4.20082,1,3,100000,4
CHEMBL1420927,O=C(COc1ccc(C=NNC(=O)c2ccccc2O)cc1)Nc1ccccc1,100000,inactive,389.411,3.1736,3,5,100000,4
CHEMBL1505905,COc1cccc(/C=C2/NC(=O)N(CC(=O)Nc3ccc(C)cc3)C2=O)c1OCc1cccc(C(=O)O)c1,10590,inactive,515.522,3.81222,3,6,10590,4.97510404
CHEMBL1447764,COc1ccccc1CCNC(=O)CSc1ccc(-c2ccco2)nn1,100000,inactive,369.446,3.1962,1,6,100000,4
CHEMBL1602385,Cc1ccc(N2C(=O)c3cccc4c(N)ccc(c34)C2=O)c2cccnc12,100000,inactive,353.381,4.07922,1,4,100000,4
CHEMBL1495764,CC(=O)Nc1ccc(NC(=O)CSc2ccc(-c3ccco3)nn2)cc1,31100,inactive,368.418,3.4258,2,6,31100,4.507239611
CHEMBL1518235,Cc1cccc(NC(=O)CN2C(=O)N/C(=C\c3ccccc3OCc3ccc(C(=O)O)cc3)C2=O)c1,17500,inactive,485.496,3.80362,3,5,17500,4.756961951
CHEMBL1699486,O=C(Nc1ccccc1Cl)C1CCN(C(=O)c2cccs2)CC1,100000,inactive,348.855,3.8924,1,3,100000,4
CHEMBL1524163,COc1ccc([N+](=O)[O-])cc1NC(=O)C(C)OC(=O)c1ccccc1C(=O)c1ccc(Cl)cc1,100000,inactive,482.876,4.6718,1,7,100000,4
CHEMBL1422967,O=C(CSc1ccc(-c2ccco2)nn1)NCc1ccccc1,57000,inactive,325.393,3.1451,1,5,57000,4.244125144
CHEMBL1699657,COc1ccc(C(=O)Nc2cccc3ncccc23)cc1,100000,inactive,278.311,3.4957,1,3,100000,4
CHEMBL1709821,COCc1ccc(C(=O)OCC(=O)Nc2ccc([N+](=O)[O-])cc2OC)cc1,100000,inactive,374.349,2.5453,1,7,100000,4
CHEMBL1709549,COc1ccccc1NC(=O)COC(=O)c1ccc(NC(N)=O)cc1,17900,inactive,343.339,1.9813,3,5,17900,4.747146969
CHEMBL1466225,COc1ccc(NC(=O)CSc2ccc(-c3ccco3)nn2)cc1OC,73800,inactive,371.418,3.4846,1,7,73800,4.131943638
CHEMBL1335091,COc1ccc(C(=O)OCC(=O)Nc2ccc([N+](=O)[O-])cc2OC)c(O)c1,100000,inactive,376.321,2.1131,2,8,100000,4
CHEMBL1700771,O=C(Nc1ccc(F)cc1)C1CCCN1C(=O)Oc1ccccc1,100000,inactive,328.343,3.4276,1,3,100000,4
CHEMBL1730395,COc1cc([N+](=O)[O-])ccc1NC(=O)COC(=O)c1ccc(N2CCCC2=O)cc1,100000,inactive,413.386,2.5257,1,7,100000,4
CHEMBL1700837,COc1ccc(C(=O)N/N=C\c2ccc(OCC(=O)Nc3ccc(C)c(C)c3)c(OC)c2)cc1,100000,inactive,461.518,4.10204,2,6,100000,4
CHEMBL1550902,COc1cc(C=NNC(=O)c2ccc(O)cc2)ccc1OCC(=O)Nc1cccc([N+](=O)[O-])c1,100000,inactive,464.434,3.0904,3,8,100000,4
CHEMBL1577942,COc1ccc([N+](=O)[O-])cc1NC(=O)COC(=O)c1ccccc1C(=O)c1ccccc1,100000,inactive,434.404,3.6299,1,7,100000,4
CHEMBL1451597,COc1ccccc1N=C1SC(C(=O)Nc2ccc(F)cc2)CC(=O)N1C,100000,inactive,387.436,3.4244,1,5,100000,4
CHEMBL1701659,COc1ccc(NC(=O)C2CC(=O)N(C)/C(=N\c3ccccc3OC)S2)cc1,100000,inactive,399.472,3.2939,1,6,100000,4
CHEMBL1731046,COc1ccc(Cl)cc1NC(=O)COC(=O)c1ccc(NC(N)=O)cc1,100000,inactive,377.784,2.6347,3,5,100000,4
CHEMBL1711550,CN(C(=O)C1CCN(C(=O)c2cccs2)CC1)c1ccccc1,100000,inactive,328.437,3.2633,0,3,100000,4
CHEMBL1577371,COc1ccc(OC)c([N+]2=C3SCCCN3C(O)(c3cccs3)C2)c1.[Br-],100000,inactive,377.511,3.0631,1,6,100000,4
CHEMBL1731262,COc1ccccc1N=C1SC(C(=O)Nc2ccccc2)CC(=O)N1C,100000,inactive,369.446,3.2853,1,5,100000,4
CHEMBL1722484,COc1ccc([N+](=O)[O-])cc1NC(=O)COC(=O)c1ccc(NC(N)=O)cc1,100000,inactive,388.336,1.8895,3,7,100000,4
CHEMBL1359322,Cn1c(CC(=O)Nc2ccc(F)cc2)c(Sc2ccccc2)c2ccccc21,44500,inactive,390.483,5.6498,1,3,44500,4.351639989
CHEMBL1732622,O=C(Nc1ccc(Br)cc1)C1CCCN1C(=O)Oc1ccccc1,100000,inactive,389.249,4.051,1,3,100000,4
CHEMBL1703558,COc1cc(Cl)c(C)cc1NC(=O)COC(=O)c1ccc(NC(N)=O)cc1,100000,inactive,391.811,2.94312,3,5,100000,4
CHEMBL1387505,O=C(Nc1ccc(Cl)cc1)C1CCN(C(=O)c2cccs2)CC1,100000,inactive,348.855,3.8924,1,3,100000,4
CHEMBL1508177,Cc1cccc(NC(=O)CSc2ccc(-c3ccco3)nn2)c1,100000,inactive,325.393,3.77582,1,5,100000,4
CHEMBL1713539,Cc1ccc(NC(=O)C2CCN(C(=O)c3cccs3)CC2)cc1,100000,inactive,328.437,3.54742,1,3,100000,4
CHEMBL1321207,COc1ccc(NC(=O)CSc2ccc(-c3ccco3)nn2)c(OC)c1,86500,inactive,371.418,3.4846,1,7,86500,4.062983893
CHEMBL1444209,COc1ccc(N=C2SC(C(=O)Nc3ccc(F)cc3)CC(=O)N2C)cc1,100000,inactive,387.436,3.4244,1,5,100000,4
CHEMBL1462740,CS(=O)(=O)c1ccccc1C(=O)Nc1cccc2ncccc12,16100,inactive,326.377,2.8906,1,4,16100,4.793174124
CHEMBL1339593,Cc1cccc(NC(=O)CSc2ccc(-c3ccco3)nn2)c1C,71500,inactive,339.42,4.08424,1,5,71500,4.145693958
CHEMBL1383962,CCN1C(=O)CC(C(=O)Nc2ccc(C(=O)O)cc2)SC1=Nc1ccccc1OC,80800,inactive,427.482,3.3736,2,6,80800,4.092588639
CHEMBL1363678,COc1ccc(CCNC(=O)CSc2ccc(-c3ccco3)nn2)cc1,70300,inactive,369.446,3.1962,1,6,70300,4.153044675
CHEMBL1587882,CCOC(=O)Cc1c(Sc2ccccc2)c2cc(C)ccc2n1C,100000,inactive,339.46,4.74352,0,4,100000,4
CHEMBL1734711,Cc1ccccc1NC(=O)C1CCN(C(=O)c2cccs2)CC1,100000,inactive,328.437,3.54742,1,3,100000,4
CHEMBL1704868,CCN1C(=O)CC(C(=O)Nc2ccc(F)cc2)S/C1=N\c1ccccc1OC,100000,inactive,401.463,3.8145,1,5,100000,4
CHEMBL1705486,COc1cc(/C=N/NC(=O)c2ccccc2O)ccc1OCC(=O)Nc1ccc([N+](=O)[O-])cc1,100000,inactive,464.434,3.0904,3,8,100000,4
CHEMBL1588650,Nc1ccc(C(=O)Nc2cccc3ncccc23)cc1,100000,inactive,263.3,3.0693,2,3,100000,4
CHEMBL1715163,COc1ccc([N+](=O)[O-])cc1NC(=O)C(C)OC(=O)c1ccc(NC(N)=O)cc1,100000,inactive,402.363,2.278,3,7,100000,4
CHEMBL1581190,O=C(CSc1ccc(-c2ccco2)nn1)N1CCCCCC1,69400,inactive,317.414,3.2313,0,5,69400,4.15864053
CHEMBL1340905,O=C(CSc1ccc(-c2ccco2)nn1)Nc1ccccc1,84400,inactive,311.366,3.4674,1,5,84400,4.073657553
CHEMBL286404,COC(=O)c1[nH]c2ccccc2c1Sc1ccccc1,100000,inactive,283.352,4.1057,1,3,100000,4
CHEMBL1389680,Cc1ccccc1NC(=O)CSc1ccc(-c2ccco2)nn1,100000,inactive,325.393,3.77582,1,5,100000,4
CHEMBL1715789,COc1cc(/C=N\NC(=O)c2ccccc2O)ccc1OCC(=O)Nc1ccc(C)c(C)c1,34600,inactive,447.491,3.79904,3,6,34600,4.460923901
CHEMBL1349022,CCOC(=O)Cc1c(Sc2ccccc2)c2ccccc2n1C,100000,inactive,325.433,4.4351,0,4,100000,4
CHEMBL1726321,O=C(Nc1ccccc1)C1CCN(C(=O)c2cccs2)CC1,21400,inactive,314.41,3.239,1,3,21400,4.669586227
CHEMBL1563010,Cc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1,100000,inactive,324.38,3.59692,1,3,100000,4
CHEMBL1458928,COc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1,100000,inactive,340.379,3.2971,1,4,100000,4
CHEMBL1530246,COc1cc(NC(=O)CSc2ccc(-c3ccco3)nn2)cc(OC)c1,62700,inactive,371.418,3.4846,1,7,62700,4.202732459
CHEMBL1411252,O=C(CSc1ccc(-c2ccco2)nn1)NCCc1ccccc1,95200,inactive,339.42,3.1876,1,5,95200,4.021363052
CHEMBL109279,Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(C#Cc2ccc([N+](=O)[O-])cc2)c(O)c(C(C)C)c1,370,active,473.525,5.49464,2,5,370,6.431798276
CHEMBL112087,Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(-c2ccc([N+](=O)[O-])cc2)c(O)c(C(C)C)c1,680,active,449.503,5.76184,2,5,680,6.167491087
CHEMBL160883,Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCC(=O)O)c(I)c1,480,active,562.097,4.64482,1,4,480,6.318758763
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,600,active,645.319,6.9362,0,4,600,6.22184875
CHEMBL557,N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.26,active,650.976,3.9527,3,4,0.26,9.585026652
CHEMBL39174,CC(C)c1cc(Oc2c(Br)cc(CC(=O)O)cc2Br)ccc1O,0.095,active,444.119,5.46,2,3,0.095,10.02227639
CHEMBL291053,O=C(O)CCc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0.019,active,635.961,5.0155,2,3,0.019,10.7212464
CHEMBL40738,CC(C)c1cc(Oc2c(Cl)cc(C(=O)O)cc2Cl)ccc1O,21,active,341.19,5.3129,2,3,21,7.677780705
CHEMBL289965,CC(C)c1cc(Oc2c(Br)cc(C(=O)O)cc2Br)ccc1O,2.1,active,430.092,5.5311,2,3,2.1,8.677780705
CHEMBL41036,CC(C)c1cc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)ccc1O,1.1,active,355.217,5.2418,2,3,1.1,8.958607315
CHEMBL41632,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0.048,active,621.934,4.6254,2,3,0.048,10.31875876
CHEMBL289343,CC(C)c1cc(Oc2c(Br)cc(CCC(=O)O)cc2Br)ccc1O,0.025,active,458.146,5.8501,2,3,0.025,10.60205999
CHEMBL418432,CC(C)c1cc(Oc2c(Cl)cc(CCC(=O)O)cc2Cl)ccc1O,0.15,active,369.244,5.6319,2,3,0.15,9.823908741
CHEMBL41314,CC(C)c1cc(Oc2c(I)cc(C[C@@H](N)C(=O)O)cc2I)ccc1O,0.11,active,567.161,4.4715,3,4,0.11,9.958607315
CHEMBL120718,Cc1cccc(-c2nn3c(c2-c2ccc(F)c(F)c2)CCC3)n1,343,active,311.335,4.14492,0,3,343,6.46470588
CHEMBL325405,Fc1ccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)nc1,151,active,330.366,4.2456,0,4,151,6.821023053
CHEMBL121790,Cc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1,175,active,293.345,4.00582,0,3,175,6.756961951
CHEMBL332344,Cc1cccc(-c2nn3c(c2-c2ccnc4cc(Cl)ccc24)CCC3)n1,48,active,360.848,5.06832,0,4,48,7.318758763
CHEMBL121795,c1ccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)nc1,104,active,312.376,4.1065,0,4,104,6.982966661
CHEMBL119976,Cc1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1,78,active,326.403,4.41492,0,4,78,7.107905397
CHEMBL119936,CCSc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,110,active,372.497,5.2185,0,5,110,6.958607315
CHEMBL120907,COc1ccc(-c2c(-c3ccccn3)nn3c2CCC3)cc1,646,active,291.354,3.5669,0,4,646,6.189767482
CHEMBL120211,COc1ccc(-c2c(-c3cccc(C)n3)nn3c2CCC3)cc1,121,active,305.381,3.87532,0,4,121,6.91721463
CHEMBL121554,Clc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,54,active,346.821,4.7599,0,4,54,7.26760624
CHEMBL120587,CCOc1ccc2c(-c3c(-c4cccc(C)n4)nn4c3CCC4)ccnc2c1,88,active,370.456,4.81362,0,5,88,7.055517328
CHEMBL333798,Fc1ccc(-c2c(-c3cccc(C(F)(F)F)n3)nn3c2CCC3)cc1,877,active,347.315,4.7162,0,3,877,6.057000407
CHEMBL122583,CCc1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1,71,active,340.43,4.6689,0,4,71,7.148741651
CHEMBL122524,Cc1cccc(-c2nn3c(c2-c2ccc(S(C)(=O)=O)cc2)CCC3)n1,19500,inactive,353.447,3.27022,0,5,19500,4.709965389
CHEMBL330814,Cc1cccc(-c2nn3c(c2-c2ccc(O)cc2)CCC3)n1,47,active,291.354,3.57232,1,4,47,7.327902142
CHEMBL193198,CC(C)c1cc(Oc2c(Br)cc(C(=O)O)cc2Br)cc(C(C)C)c1O,910,active,472.173,6.6545,2,3,910,6.040958608
CHEMBL425557,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(CCN(CC)CC)c(I)c1,600,active,629.32,7.0999,0,3,600,6.22184875
CHEMBL192346,CCOc1c(Br)cc(CC(=O)O)cc1Br,32000,inactive,337.995,3.2374,1,2,32000,4.494850022
CHEMBL192508,CC(C)CCOc1c(Br)cc(CC(=O)O)cc1Br,18000,inactive,380.076,4.2636,1,2,18000,4.744727495
CHEMBL425366,CCC(CC)COc1c(Br)cc(CC(=O)O)cc1Br,800,active,394.103,4.6537,1,2,800,6.096910013
CHEMBL192142,O=C(O)Cc1cc(Br)c(OCC2CCCCC2)c(Br)c1,770,active,406.114,4.7978,1,2,770,6.113509275
CHEMBL195556,CCCCCCOc1c(Br)cc(CCC(=O)O)cc1Br,360,active,408.13,5.1879,1,2,360,6.443697499
CHEMBL192426,CCC(CC)COc1c(Br)cc(CCC(=O)O)cc1Br,810,active,408.13,5.0438,1,2,810,6.091514981
CHEMBL192427,O=C(O)CCc1cc(Br)c(OCC2CCCCC2)c(Br)c1,190,active,420.141,5.1879,1,2,190,6.721246399
CHEMBL1544,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.26,active,650.976,3.9527,3,4,0.26,9.585026652
CHEMBL371245,O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(Br)c2)c(Cl)c1,9,active,392.032,4.8809,2,3,9,8.045757491
CHEMBL195327,O=C(O)Cc1cc(Cl)c(-c2cccc3cc(O)ccc23)c(Cl)c1,545,active,347.197,5.1463,2,2,545,6.263603498
CHEMBL195079,O=C(O)Cc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,13,active,426.093,5.9088,2,2,13,7.886056648
CHEMBL193864,O=C(O)CNc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,1.8,active,441.108,5.7782,3,3,1.8,8.744727495
CHEMBL198875,O=C(O)CCNc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,1.8,active,455.135,6.1683,3,3,1.8,8.744727495
CHEMBL198367,O=C(O)C(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,0.3,active,455.091,5.3048,3,3,0.3,9.522878745
CHEMBL194242,O=C(O)CC(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,0.3,active,469.118,5.6949,3,3,0.3,9.522878745
CHEMBL372428,O=C(O)CCC(=O)Nc1cc(Cl)c(-c2cccc3c(Br)c(O)ccc23)c(Cl)c1,22,active,483.145,6.085,3,3,22,7.657577319
CHEMBL193615,Cc1c(O)ccc2c(-c3c(Cl)cc(NC(=O)O)cc3Cl)cccc12,7.2,active,362.212,5.91752,3,2,7.2,8.142667504
CHEMBL196613,O=C(O)Nc1cc(Cl)c(-c2cccc3c(-c4ccccc4)c(O)ccc23)c(Cl)c1,29,active,424.283,7.2761,3,2,29,7.537602002
CHEMBL196642,COc1ccc2c(-c3c(Cl)cc(NC(=O)CC(=O)O)cc3Cl)cccc2c1C(C)C,0.3,active,446.33,6.3588,2,3,0.3,9.522878745
CHEMBL202521,CCC(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br,140,active,447.112,5.5238,2,3,140,6.853871964
